ID;D1;D2;panelistSex;D3;D3R;D4;D4_2_value;D5_1;D5_2;D6;D7_CCAA;D7_HABITAT;D7_POBLACION;D7_CP;D8;D8_EDUCACION;SPLIT;SPLIT_DECISION_1;SPLIT_DECISION_2;SPLIT_DECISION_3;SPLIT_DECISION_4;SPLIT_DECISION_5;P1_1_1;P1_1_2;P1_1_3;P1_1_4;P1_1_5;P1_1_6;P1_1_7;P1_1_8;P1_1_9;P1_1_10;P1_1_11;P1_1_12;P1_1_13;P1_1_14;P1_1_98;P1_2_1;P1_2_2;P1_2_3;P1_2_4;P1_2_5;P1_2_6;P1_2_7;P1_2_8;P1_2_9;P1_2_10;P1_2_11;P1_2_12;P1_2_13;P1_2_14;P1_2_15;P1_2_98;P1_3_1;P1_3_2;P1_3_3;P1_3_4;P1_3_5;P1_3_6;P1_3_7;P1_3_8;P1_3_9;P1_3_10;P1_3_11;P1_3_12;P1_3_13;P1_3_98;P1_4;P1_5;P1_6_1;P1_6_2;P1_6_3;P1_6_4;P1_6_5;P1_6_6;P1_6_7;P1_6_8;P1_6_9;P1_6_10;P1_6_11;P1_7_1;P1_7_2;P1_7_3;P1_7_4;P1_7_5;P1_7_6;P1_7_7;P1_7_8;P1_7_9;P1_7_10;P1_7_98;P1_8_1;P1_8_2;P1_8_3;P1_8_4;P1_8_5;P1_9_1;P1_9_2;P1_9_3;P1_9_4;P1_9_5;P2_1_1;P2_1_2;P2_1_3;P2_1_4;P2_1_5;P2_1_6;P2_1_7;P2_1_98;P2_1_98_value;P2_1_97;P2_2_1;P2_2_2;P2_2_3;P2_2_4;P2_2_98;P2_2_98_value;P2_2_97;P2_3_1;P2_3_2;P2_3_3;P2_3_4;P2_3_5;P2_3_6;P2_3_98;P2_3_98_value;P3_1_1;P3_1_2;P3_1_3;P3_1_4;P3_2;P3_2_1_value;P3_2_2_value;P3_2_3_value;P3_3;P4_1_1;P4_1_2;P4_1_3;P4_1_4;P4_1_5;P4_1_6;P4_1_7;P4_1_8;P4_1_9;P4_1_10;P4_1_11;P4_1_12;P4_2;P4_3;P4_4_1;P4_4_2;P4_4_3;P4_4_4;P4_4_5;P4_4_6;P4_4_7;P4_4_8;P4_4_9;P4_4_10;P5_1;P5_2;P5_3;P5_4;P5_5;P5_5_98;P5_6;P5_6_98;P5_7_1;P5_7_2;P5_7_3;P5_7_4;P5_7_5;P5_7_6;P5_7_7;P5_7_8;P5_7_9;P5_7_10;P5_7_11;P5_7_12;P5_7_13;P5_7_14;P5_7_15;P5_7_16;P5_7_17;P5_7_18;P5_7_19;P5_7_20;P5_7_21;P5_7_22;P5_7_23;P5_7_24;P5_7_25;P5_7_26;P5_8_1;P5_8_2;P5_8_3;P5_8_4;P5_8_5;P5_8_6;P5_8_7;P6_1_1;P6_1_2;P6_2;P6_2_98;P6_3;P6_4;P6_5;P6_6;P6_7;P6_8;P6_9;P6_10;P6_10_98;P6_11;P6_11_1_value;Ponderación;Ponderacion_ajustada
1814;1;2;2;52;4;2;Argentina;22;4;NA;5;3;350173;35600;5;1;5;3;2;2;3;2;0;0;0;1;0;0;0;1;0;1;1;0;0;0;NA;99;1;0;0;0;1;99;0;0;0;1;0;0;1;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;2;10;2;3;4;4;2;4;99;2;5;4;1;0;1;0;0;1;0;1;0;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;1;0;0;0;0;0;NA;1;4;4;4;0;NA;NA;NA;1;4;4;3;4;4;4;99;1;4;4;1;1;5;5;4;4;4;2;4;4;3;3;4;4;3;7;4;4;99;NA;99;NA;57;54;64;64;20;999;81;55;64;77;80;76;44;999;57;57;40;100;50;77;73;58;57;76;75;55;4;4;4;4;4;3;5;5;99;1;NA;5;6;37;53;3;2;1;2;NA;1;2;1.22E+16;1.22E+16
1815;1;1;1;57;5;1;NA;NA;NA;1;1;6;410917;41007;11;3;9;1;2;3;2;1;1;0;1;1;1;0;0;1;1;1;1;1;1;1;NA;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;NA;0;0;0;0;0;1;1;0;0;0;1;0;0;NA;8;10;5;1;1;1;4;3;1;4;2;3;1;1;1;1;0;1;1;0;1;1;1;NA;09/01/2001;La Casa de Papel;Los Bridgerton;NA;NA;Brain Trainer;NA;NA;NA;NA;1;1;0;0;1;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;0;1;0;0;NA;4;4;3;5;0;NA;NA;NA;5;4;4;4;4;5;4;3;3;4;4;1;2;6;3;3;1;4;3;2;5;5;4;5;2;7;3;4;5;2;NA;NA;NA;60;60;60;72;60;51;80;100;89;50;89;50;60;999;60;30;20;100;20;89;90;30;90;90;89;40;5;2;5;4;5;5;3;4;3;1;NA;4;5;37.5;20;3;2;2;2;NA;1;2;8.50E+15;8.50E+15
1816;1;1;1;52;4;1;NA;NA;NA;1;1;4;299018;29620;5;1;7;1;1;4;1;1;0;1;1;1;1;0;1;1;1;1;0;1;1;1;NA;0;1;1;0;0;1;1;0;0;1;1;1;1;1;0;NA;0;1;0;1;0;1;0;0;1;0;0;0;0;NA;2;1;3;2;2;1;4;4;1;2;2;4;2;1;1;1;1;1;1;0;1;1;1;NA;Secretos de Familia;NA;NA;NA;NA;Age of Empires;NA;NA;NA;NA;1;1;0;1;0;0;0;0;NA;0;1;0;0;0;0;NA;0;0;0;0;1;0;0;0;NA;3;4;4;4;0;NA;NA;NA;5;4;4;4;4;4;4;2;3;4;4;1;1;5;4;3;2;3;2;4;4;1;3;4;2;7;6;3;8;98;SALF (Se Acabó La Fiesta);3;NA;9;0;20;76;67;41;40;0;59;19;0;61;0;90;0;41;63;20;18;0;0;59;86;89;79;60;4;1;1;3;1;1;2;1;1;10;NA;NA;NA;NA;NA;3;2;2;2;NA;0;NA;1.33E+16;1.33E+16
1817;1;2;2;31;2;1;NA;NA;NA;12;12;4;150780;15704;11;3;2;1;1;4;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;1;NA;1;0;1;1;0;1;0;0;0;1;1;1;0;1;0;NA;0;0;0;0;0;1;0;0;0;0;0;0;1;NA;1;10;3;4;4;1;4;3;1;4;1;4;1;1;1;0;0;0;1;1;0;0;0;NA;Entrevías;La Casa de Papel;Vis a Vis;NA;NA;NA;NA;NA;NA;NA;1;1;1;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;1;0;0;0;0;NA;3;3;4;4;0;NA;NA;NA;1;5;5;1;1;5;5;99;99;4;4;1;1;5;5;5;3;4;2;3;5;2;4;4;3;4;5;4;1;95;NA;1;NA;31;30;40;36;16;30;39;51;52;56;52;52;3;0;23;52;4;63;49;52;51;0;30;100;72;51;4;4;4;4;4;4;4;11;11;2;NA;2;5;35;31;2;5;NA;98;Emparejado/a;0;NA;7.61E+15;7.61E+15
1818;1;1;1;67;6;1;NA;NA;NA;2;2;6;502973;50002;11;3;9;1;2;4;4;1;0;0;1;1;1;1;1;1;1;1;1;1;0;0;NA;0;1;1;0;1;1;1;1;1;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;1;0;0;1;0;NA;10;1;1;3;4;1;3;4;1;3;1;4;1;1;1;1;1;1;1;0;1;1;1;NA;Ripley;New Amsterdam;La Maravillosa Señora Maisel;Los Bridgerton;Gambito de Dama;NA;NA;NA;NA;NA;1;1;0;0;1;0;0;0;NA;0;1;1;0;0;0;NA;0;0;0;1;0;1;0;0;NA;2;3;4;5;0;NA;NA;NA;5;5;4;1;1;1;4;4;4;4;4;1;1;5;3;4;4;4;4;3;2;1;4;4;1;8;8;3;9;1;NA;NA;NA;73;45;74;82;33;63;31;63;82;44;30;86;25;74;3;100;70;33;75;29;60;54;84;94;72;52;1;1;4;3;3;5;5;7;5;9;NA;NA;NA;NA;NA;6;2;3;2;NA;1;2;64022595;64022595
1819;1;1;1;44;3;1;NA;NA;NA;1;1;4;110276;11500;4;1;9;4;2;1;1;1;0;1;1;1;0;0;0;1;1;1;1;0;0;0;NA;0;0;1;1;1;1;1;1;0;0;0;0;1;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;10;1;4;1;2;1;5;5;5;4;1;5;1;1;0;1;1;0;0;0;1;0;1;NA;Juego de Tronos;Encerrado con el Diablo;Warrior;NA;NA;FIFA;The Godfather II;God of War;NA;NA;1;1;1;0;1;0;0;0;NA;0;1;0;0;0;0;NA;0;0;0;0;1;0;0;0;NA;4;1;1;5;0;NA;NA;NA;5;3;4;1;1;1;4;4;4;5;4;1;1;6;1;99;4;3;1;5;5;1;1;5;4;7;5;4;3;96;NA;98;NA;15;1;12;0;58;59;87;64;70;58;17;38;25;44;40;77;0;68;81;18;1;59;66;88;88;73;1;5;5;5;1;5;1;2;2;10;NA;NA;NA;NA;NA;2;5;NA;2;NA;1;2;14859936;14859936
1820;1;1;1;19;1;1;NA;NA;NA;9;9;1;171899;17165;7;2;10;1;3;3;3;3;0;1;1;1;0;0;0;0;0;1;0;1;0;0;NA;0;0;0;0;1;1;1;1;1;0;0;0;0;0;1;NA;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;3;5;5;4;1;2;4;3;1;4;1;4;1;0;1;0;0;0;0;0;1;0;0;NA;Gintama;NA;NA;NA;NA;Nier Automata;NA;NA;NA;NA;1;0;0;0;1;0;1;0;NA;0;0;0;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;4;3;99;5;0;NA;NA;NA;3;3;4;1;1;4;4;1;1;3;3;2;2;3;3;3;3;99;1;4;4;4;3;5;5;3;3;3;5;97;NA;2;NA;50;50;50;50;49;50;50;49;50;50;50;31;50;0;50;50;11;60;50;50;50;50;50;49;50;50;3;2;2;4;4;4;3;3;3;11;NA;NA;NA;NA;NA;8;4;NA;1;NA;0;NA;1.05E+16;1.05E+16
1821;1;2;2;52;4;1;NA;NA;NA;8;10;2;460543;46910;5;1;6;3;3;4;3;3;1;0;1;1;0;0;0;1;1;1;1;0;1;1;NA;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;2;1;3;2;4;1;3;3;1;3;2;4;1;1;1;0;0;0;1;0;0;0;1;NA;Secretos de Familia;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;1;0;0;0;0;NA;3;4;4;3;0;NA;NA;NA;1;4;3;3;3;3;4;3;3;4;3;3;3;10;1;3;4;3;3;3;5;3;2;4;3;3;5;3;9;1;NA;NA;NA;11;33;22;25;13;13;20;61;33;24;12;67;13;7;16;31;39;42;84;11;20;61;94;72;62;62;3;4;3;4;2;2;2;2;2;8;NA;NA;NA;NA;NA;99;2;2;4;NA;1;2;1001889;1001889
1822;1;1;1;62;5;1;NA;NA;NA;1;1;1;290897;29327;5;1;10;2;2;4;2;2;0;0;1;1;0;0;0;1;0;1;1;0;0;0;NA;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;10;9;4;1;2;1;5;4;1;3;4;1;1;1;1;0;0;1;0;0;1;0;1;NA;El Marqués;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;1;0;0;0;0;0;NA;2;4;2;5;0;NA;NA;NA;5;5;5;1;1;5;4;5;5;5;5;1;1;10;3;5;1;5;1;2;3;2;5;3;1;10;9;1;10;1;NA;NA;NA;84;11;52;100;7;100;83;100;84;100;0;77;0;87;2;86;59;11;39;100;7;51;100;99;74;67;5;4;5;4;4;1;5;2;2;10;NA;NA;NA;NA;NA;2;2;3;2;NA;1;2;1.40E+16;1.40E+16
1823;1;2;2;77;7;1;NA;NA;NA;1;1;6;410917;41010;5;1;10;1;1;4;1;1;1;0;1;1;0;0;0;0;0;1;1;0;1;1;NA;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;9;5;4;3;1;1;4;4;1;4;1;4;1;1;1;0;0;1;1;0;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;0;NA;0;0;0;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;4;5;3;1;0;NA;NA;NA;1;4;4;4;4;3;3;4;4;4;4;4;4;6;7;4;4;4;3;3;4;3;3;3;1;7;6;3;9;1;NA;NA;NA;40;61;58;72;60;60;61;61;60;41;61;80;12;72;9;39;31;70;60;60;13;60;71;70;70;41;5;5;5;3;5;5;5;4;4;98;Ama de casa;NA;NA;NA;NA;1;2;3;2;NA;1;2;12520872;1.64E+16
1824;1;1;1;27;2;1;NA;NA;NA;11;13;6;280796;28007;2;1;8;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;1;10;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;NA;1;0;0;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;NA;NA;NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;96;NA;4;NA;45;63;60;42;6;10;60;60;86;67;43;67;61;38;40;44;72;76;65;40;43;60;8;27;0;32;1;1;1;1;1;1;1;99;99;99;NA;NA;NA;NA;NA;1;6;NA;3;NA;0;NA;107470818;107470818
1825;1;1;1;45;3;1;NA;NA;NA;7;7;5;372745;37006;11;3;1;4;4;3;3;1;1;0;0;1;1;0;0;1;1;1;1;1;0;0;NA;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;NA;0;0;0;0;1;0;0;0;0;0;1;0;0;NA;9;1;3;2;4;1;3;5;2;4;4;4;1;1;1;1;0;1;1;1;1;1;1;NA;La Casa de Papel;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;1;0;0;0;NA;1;3;3;1;0;NA;NA;NA;5;4;4;3;3;4;4;4;4;5;5;1;4;1;1;5;1;5;5;4;5;1;4;5;3;5;5;1;8;1;NA;NA;NA;8;1;29;100;0;0;7;67;100;3;58;100;1;67;0;46;64;38;100;2;0;59;100;100;100;24;4;3;5;5;5;5;5;11;5;1;NA;5;5;40;2;2;2;2;2;NA;1;1;8.43E+15;8.43E+15
1826;1;2;2;33;2;1;NA;NA;NA;13;13;6;280796;28039;11;3;11;2;3;4;3;1;0;0;1;1;1;0;1;1;1;0;1;1;0;1;NA;0;1;0;0;0;1;1;1;1;0;0;0;0;0;1;NA;0;0;0;0;0;1;0;0;0;0;1;0;0;NA;1;1;3;3;2;4;3;2;1;4;4;4;1;1;1;1;0;1;0;0;0;1;0;NA;Friends;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;0;0;1;0;0;0;NA;0;0;0;0;0;0;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;3;1;3;5;1;Tinder;Bumble;NA;5;4;4;4;3;4;4;3;3;3;4;1;2;5;3;3;3;3;3;2;5;3;2;5;4;5;1;3;4;2;NA;NA;NA;64;62;73;10;57;56;75;100;88;39;89;0;85;0;30;31;0;100;40;35;85;0;70;80;80;60;1;2;2;2;3;4;3;5;5;1;NA;1;5;37.5;70;2;6;NA;1;NA;0;NA;7.59E+15;7.59E+15
1827;1;1;1;49;4;1;NA;NA;NA;9;9;6;80193;8041;11;3;4;3;2;1;2;1;0;0;1;1;1;1;0;1;0;1;1;1;0;1;NA;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;NA;0;0;0;0;0;1;0;0;0;0;0;0;0;NA;1;99;2;4;3;2;4;5;3;4;1;4;3;1;1;0;1;0;1;0;0;1;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0;1;1;1;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;1;0;0;0;0;NA;4;3;4;5;1;Grindr;NA;NA;2;5;4;3;1;2;3;3;2;5;4;1;1;4;4;3;3;5;2;1;3;1;4;5;4;9;3;1;8;2;NA;NA;NA;35;31;75;90;69;16;82;100;90;67;90;4;88;2;9;2;0;99;21;9;82;3;67;72;73;62;4;4;4;4;4;4;4;4;4;1;NA;3;5;40;73;4;2;2;2;NA;0;NA;8.44E+15;8.44E+15
1828;1;1;1;54;4;1;NA;NA;NA;15;15;5;312016;31011;11;3;9;2;2;4;2;1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;NA;0;0;0;1;1;1;1;0;0;1;1;1;1;1;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;7;10;2;1;2;1;5;4;1;4;2;3;1;1;1;0;1;1;1;0;1;1;0;NA;Los Soprano;The Wire;True Detective;Lo que Hacemos en las Sombras;Narcos;Grand Theft Auto;SnowRunner;Red Dead Redemption;NA;NA;1;1;0;0;0;0;0;0;NA;0;1;0;0;0;0;NA;0;0;1;0;0;0;0;0;NA;1;3;1;5;0;NA;NA;NA;5;3;3;3;3;4;4;1;1;2;3;1;3;5;2;4;5;4;3;3;3;4;2;5;5;9;4;4;1;98;GBai (Geroa Bai);98;GBai (Geroa Bai);56;58;86;60;31;54;67;84;85;30;70;19;39;0;70;60;0;79;21;84;71;18;43;100;70;42;2;5;5;3;4;5;5;8;6;5;NA;1;5;40;0;6;5;NA;1;NA;0;NA;1.05E+16;1.05E+16
1829;1;2;2;76;7;2;Alemania;55;7;NA;13;1;280856;28792;7;2;2;3;4;3;3;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;NA;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;NA;0;0;0;0;0;0;1;0;1;1;0;1;0;NA;5;5;4;3;5;1;3;5;2;5;2;3;1;1;1;1;1;1;1;0;1;1;1;NA;Los Bridgerton;Velvet;Richie Rich;NA;NA;NA;NA;NA;NA;NA;1;1;0;1;1;0;0;0;NA;0;1;0;0;0;0;NA;0;0;0;0;1;0;0;0;NA;4;5;4;1;0;NA;NA;NA;1;5;3;5;5;3;5;5;3;4;4;1;1;99;1;5;5;5;1;1;5;1;3;5;5;10;10;1;10;1;NA;NA;NA;34;26;38;28;45;19;48;92;71;0;20;37;72;44;0;12;2;39;16;27;82;76;100;45;92;85;5;5;5;5;5;5;5;11;11;9;NA;NA;NA;NA;NA;2;3;3;3;NA;1;3;10219248;1.34E+16
1830;1;1;1;50;4;1;NA;NA;NA;5;5;3;380110;38530;11;3;1;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;NA;0;1;0;1;1;1;1;1;0;0;1;1;1;1;0;NA;0;0;0;0;1;1;0;0;0;0;1;1;0;NA;10;10;4;4;2;1;4;2;5;5;4;5;5;1;0;0;0;0;0;0;1;0;0;NA;Juego de Tronos;Heroes;Dexter;Star Wars;Black Mirror;The Last of Us;Cyberpunk 2077;Metal Gear Solid;Red Dead Redemption;Grand Theft Auto;0;1;0;0;0;0;0;0;NA;0;1;0;0;0;0;NA;0;0;1;0;0;0;0;0;NA;4;4;4;5;1;Tinder;Badoo;NA;5;5;4;2;2;5;4;4;4;3;4;1;1;8;3;4;1;4;1;5;5;2;3;4;2;9;5;3;10;98;NA;98;SALF (Se Acabó La Fiesta);40;29;29;39;22;40;69;50;55;49;45;61;0;54;19;11;19;86;11;71;1;39;100;72;81;29;4;1;5;4;4;5;4;7;1;1;NA;2;5;42;5;6;4;NA;4;NA;1;1;8.61E+15;8.61E+15
1831;1;1;1;41;3;1;NA;NA;NA;12;12;5;360577;36204;9;3;6;1;1;4;1;1;0;0;1;1;1;0;0;1;1;1;0;1;1;0;NA;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;NA;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;9;1;5;3;3;5;5;5;4;5;3;4;1;1;1;1;0;1;1;0;1;1;1;NA;La Casa del Dragón;NA;NA;NA;NA;Clash;NA;NA;NA;NA;1;0;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;0;0;0;0;1;Deportivo/Coupé/Descapotable;3;4;3;5;1;Tinder;Badoo;NA;5;4;4;5;5;4;4;4;2;4;4;1;1;1;1;4;5;4;4;5;5;1;1;1;5;1;3;3;5;2;NA;NA;NA;39;55;7;7;26;55;83;46;56;8;75;61;8;7;9;79;10;59;59;38;6;30;41;100;100;38;4;1;2;3;1;3;3;4;8;1;NA;1;4;31;5;2;6;NA;1;NA;0;NA;7.97E+15;7.97E+15
1832;1;2;2;51;4;1;NA;NA;NA;8;8;1;161224;16143;9;3;7;1;1;4;1;1;1;0;1;1;0;0;0;0;1;1;0;1;0;0;NA;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;1;0;0;0;0;1;0;0;NA;2;1;3;2;1;2;3;3;1;2;2;3;1;1;1;0;0;0;1;0;0;0;1;NA;Pecado Original;4 Estrellas;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;0;0;NA;0;0;1;0;0;0;NA;0;0;0;1;0;0;0;0;NA;4;4;4;3;0;NA;NA;NA;1;4;4;3;2;4;4;4;4;5;4;3;99;1;99;4;3;4;3;4;4;5;3;3;3;5;1;3;10;95;NA;2;NA;62;22;12;59;11;10;12;30;60;17;43;8;12;5;999;12;999;64;56;9;13;999;63;75;59;62;5;4;4;4;4;4;3;3;3;1;NA;5;5;40;1;99;2;2;2;NA;1;3;8.33E+15;8.33E+15
1833;1;1;1;73;6;1;NA;NA;NA;NA;9;1;431444;43765;4;1;11;1;1;4;2;1;0;0;0;1;0;0;0;1;1;1;1;0;1;0;NA;0;1;0;1;0;1;1;1;0;99;99;99;99;99;99;NA;0;0;0;0;0;99;99;1;1;0;0;0;0;NA;2;10;5;2;3;1;5;3;1;2;3;4;1;1;1;0;99;1;99;0;1;99;0;NA;Chicago;09/01/2001;NA;CSI;FBI;NA;NA;NA;NA;NA;0;1;0;0;0;0;0;0;NA;0;1;0;0;0;0;NA;0;0;0;1;0;0;0;0;NA;1;4;2;1;0;NA;NA;NA;5;4;4;4;3;4;4;2;5;4;5;1;4;5;3;5;5;4;1;3;5;4;1;2;4;2;1;4;3;5;NA;NA;NA;39;40;70;60;9;999;999;70;80;60;79;0;79;1;90;999;18;60;0;69;60;39;80;99;79;999;4;3;4;4;1;3;3;3;1;9;NA;NA;NA;NA;NA;99;2;2;2;NA;1;1;1.39E+16;1.39E+16
1834;1;2;2;43;3;1;NA;NA;NA;9;9;3;170950;17310;11;3;10;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;NA;0;0;0;0;1;1;1;0;0;0;1;1;1;0;1;NA;0;0;0;0;1;0;0;0;0;0;0;0;0;NA;3;5;4;3;2;5;4;4;3;1;1;3;1;1;1;0;0;1;0;0;1;0;0;NA;DC Comics;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;0;0;NA;0;1;0;0;0;0;NA;0;0;0;1;0;0;0;0;NA;1;4;4;4;1;Badoo;Bumble;NA;1;3;4;2;3;3;2;2;2;2;2;1;1;3;1;4;4;4;4;3;4;1;1;4;4;7;5;3;5;95;NA;98;NA;0;37;19;35;27;44;52;71;68;44;43;37;26;9;29;33;8;56;53;58;46;9;65;83;80;39;1;5;5;5;1;1;1;6;5;2;NA;1;5;42;99;2;4;NA;5;NA;1;1;1.05E+16;1.05E+16
1835;1;2;2;43;3;1;NA;NA;NA;17;17;1;261050;26370;11;3;6;1;3;4;2;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;NA;1;0;0;0;0;1;1;0;0;0;0;0;0;1;0;NA;1;0;0;0;0;1;0;0;0;0;1;0;0;NA;1;99;4;3;3;5;4;4;1;4;4;4;1;1;0;0;1;1;0;0;0;0;0;NA;Solo Asesinatos en el Edificio;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;0;0;NA;0;1;0;0;0;0;NA;0;0;0;1;0;0;0;0;NA;2;3;2;4;0;NA;NA;NA;1;3;3;99;2;4;4;1;1;2;3;1;1;3;3;4;2;3;3;2;5;4;2;5;4;7;2;4;6;4;NA;NA;NA;80;65;55;59;56;999;76;54;59;39;70;37;89;2;33;29;82;90;50;46;91;3;88;100;100;66;2;2;5;4;5;5;4;4;4;1;NA;2;5;35;29;5;5;NA;2;NA;1;1;6.57E+15;6.57E+15
1836;1;2;2;55;4;1;NA;NA;NA;7;7;2;470105;47195;11;3;7;1;1;4;1;1;0;0;1;1;0;0;1;1;0;1;1;1;0;0;NA;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;NA;0;0;0;0;0;1;0;0;0;0;1;0;0;NA;4;1;2;3;4;1;4;5;3;5;1;5;1;1;1;0;0;0;0;0;0;0;0;NA;The Big Bang Theory;Juego de Tronos;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;0;0;NA;0;1;0;0;0;0;NA;0;0;0;1;0;0;0;0;NA;3;1;1;5;0;NA;NA;NA;1;5;5;3;1;2;5;3;1;5;2;1;1;5;6;3;1;3;4;1;1;1;3;5;3;7;5;3;7;97;NA;98;EV (España Vaciada);13;26;17;73;10;37;32;100;94;8;71;74;15;15;17;90;20;64;76;17;92;5;89;98;68;60;4;5;5;5;5;5;4;4;4;1;NA;4;5;36;2;2;2;1;1;NA;0;NA;7.23E+15;7.23E+15
1837;1;2;2;32;2;1;NA;NA;NA;1;1;4;299018;29620;11;3;8;1;1;4;1;1;0;0;1;1;0;0;0;1;1;1;0;1;0;1;NA;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;NA;1;1;0;0;0;1;0;0;1;0;0;0;0;NA;1;5;5;3;2;2;4;5;3;4;2;4;1;1;0;0;0;0;0;0;0;0;0;NA;Ataque a los Titanes;El Verano en el que Me Enamoré;Aterrizaje de Emergencia en Tu Corazón;Twenty-Five Twenty-One;NA;NA;NA;NA;NA;NA;1;1;0;0;0;0;0;0;NA;0;1;0;0;0;0;NA;0;0;0;1;0;0;0;0;NA;2;3;2;2;0;NA;NA;NA;1;5;4;99;1;5;4;4;3;4;3;1;1;2;2;4;1;4;2;3;5;4;3;5;2;1;5;4;8;95;NA;99;NA;0;52;51;28;11;50;53;53;52;51;50;51;4;31;2;50;3;49;52;0;51;26;90;100;52;51;4;1;3;4;1;1;1;6;6;1;NA;4;5;40;0;2;5;NA;1;NA;0;NA;9.18E+15;9.18E+15
1838;1;2;2;45;3;1;NA;NA;NA;1;1;6;410917;41006;8;2;8;1;1;4;1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;NA;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;1;1;4;1;4;2;4;3;2;4;1;3;1;1;0;1;1;1;1;0;0;0;1;NA;Aída;Cosas de Casa;Los Soprano;NA;NA;Klonoa;NA;NA;NA;NA;1;1;0;0;0;0;0;0;NA;0;1;0;0;0;0;NA;0;0;0;1;0;0;0;0;NA;1;5;4;2;0;NA;NA;NA;1;4;4;1;2;4;4;5;5;5;5;5;3;10;7;5;1;3;1;5;3;1;3;1;1;6;10;3;9;3;NA;NA;NA;11;0;40;100;0;9;11;0;100;0;0;20;0;100;0;30;90;0;9;10;0;100;92;70;70;20;1;5;5;4;5;5;4;7;7;98;Ama de casa;NA;NA;NA;NA;2;2;3;2;NA;1;2;8.94E+15;8.94E+15
